,PVMATH,PVREAD,PVSCIE,PVMCCR,PVMCQN,PVMCSS,PVMCUD,PVMPEM,PVMPFS,PVMPIN,PVMPRE
1706,1,2,2,3,3,2,2,3,3,3,2
1707,1,4,4,4,4,4,4,4,4,4,4
1708,1,3,4,4,4,3,4,4,4,4,4
1709,1,4,3,4,4,0,4,4,4,4,3
1710,1,4,4,4,4,3,4,4,4,4,4
1711,1,2,2,3,2,2,3,3,3,3,3
1712,1,2,3,3,4,4,4,4,4,3,4
1713,1,3,3,3,3,3,3,3,3,2,3
1714,1,4,4,4,4,4,4,4,4,4,4
1715,1,4,4,3,3,3,3,3,3,3,3
1716,0,2,2,1,2,2,1,2,1,2,2
1717,0,1,1,1,1,1,1,1,1,1,1
1718,1,3,3,3,3,3,4,3,3,3,3
1719,1,4,3,3,3,3,3,3,3,4,3
1720,1,4,3,4,4,4,3,4,4,3,4
1721,1,4,4,4,4,4,4,4,4,4,4
1722,0,1,2,0,2,1,1,2,2,2,1
1723,1,3,3,4,3,4,3,4,4,3,4
1724,1,2,3,3,3,2,4,2,3,3,3
1725,1,4,4,4,4,4,4,4,4,4,4
1726,1,3,2,3,3,2,2,2,2,2,3
1727,1,3,3,4,4,4,4,4,4,4,4
1728,0,1,1,1,1,1,1,1,1,1,1
1729,1,3,3,3,3,3,3,3,3,3,3
1730,0,1,1,1,1,1,1,1,1,1,1
1731,1,4,3,3,3,4,4,4,3,3,3
1732,0,1,1,1,1,1,1,1,1,1,1
1733,1,4,4,4,4,4,4,4,4,4,4
1734,0,1,1,1,1,1,1,1,1,1,1
1735,1,4,4,4,4,4,4,4,4,4,4
1736,0,1,1,1,1,1,1,1,1,1,1
1737,0,1,2,1,1,1,1,1,1,1,1
1738,0,1,1,1,1,1,1,1,1,1,1
1739,0,3,3,2,2,2,3,2,2,3,2
1740,0,1,2,2,2,1,2,2,1,2,1
1741,1,3,3,2,3,3,3,3,3,2,3
1742,0,1,1,1,1,1,1,1,1,1,1
1743,1,3,3,2,3,2,3,2,3,3,2
1744,1,4,4,3,4,3,3,3,3,3,3
1745,0,1,2,1,0,2,2,1,1,1,1
1746,1,3,3,3,3,3,3,3,3,3,4
1747,0,2,2,2,2,1,2,1,1,2,1
1748,1,2,3,3,3,3,3,3,3,3,3
1749,0,1,1,1,1,1,1,1,1,1,1
1750,1,3,3,4,3,4,3,4,3,4,4
1751,0,1,1,1,1,1,1,1,1,1,1
1752,1,3,4,3,3,3,4,3,3,3,4
1753,1,3,3,3,3,3,4,4,3,4,3
1754,1,3,3,3,3,3,3,4,4,3,3
1755,0,3,2,2,2,2,2,2,2,2,2
1756,0,2,3,2,3,2,3,2,2,3,2
1757,0,1,1,1,2,1,1,1,1,1,1
1758,1,2,3,3,3,2,2,2,3,2,2
1759,0,2,2,2,2,3,2,3,2,2,2
1760,1,4,4,4,4,4,4,4,4,4,4
1761,0,1,1,2,1,1,2,1,2,2,1
1762,0,1,1,1,1,1,1,1,1,1,1
1763,0,2,2,1,2,1,1,2,1,2,1
1764,0,1,1,1,1,1,1,1,1,1,1
1765,1,4,4,4,4,4,4,4,4,4,4
1766,1,3,2,2,3,3,2,2,2,2,2
1767,0,1,1,1,1,1,1,1,1,1,1
1768,1,2,4,3,3,2,3,3,3,3,3
1769,1,4,4,4,4,4,4,4,4,4,4
1770,0,2,2,3,2,3,2,2,2,2,2
1771,0,3,2,1,2,1,2,2,1,2,2
1772,1,3,3,3,3,3,3,4,3,4,3
1773,0,3,2,1,1,2,1,1,1,1,1
1774,1,4,4,4,4,4,4,4,4,4,4
1775,0,1,2,1,2,1,2,1,1,1,1
1776,0,2,2,2,2,3,1,2,2,2,2
1777,1,4,4,4,4,4,4,4,4,4,4
1778,0,2,2,2,2,3,3,2,2,2,3
1779,0,2,2,2,2,3,2,2,2,2,2
1780,0,1,1,1,1,1,1,1,1,1,1
1781,1,4,4,4,4,4,4,4,4,4,4
1782,1,3,3,3,3,3,3,3,3,3,3
1783,1,4,4,3,4,4,4,4,4,3,4
1784,1,2,3,4,4,3,4,4,4,4,4
1785,0,3,3,3,2,3,3,3,2,2,3
1786,1,2,2,2,3,3,2,3,2,2,3
1787,1,3,3,2,3,3,3,3,3,3,3
1788,0,1,2,2,1,2,1,1,2,2,1
1789,0,3,2,2,2,2,2,2,2,2,2
1790,0,3,3,2,2,2,2,2,2,2,2
1791,1,4,4,4,4,4,4,4,4,4,4
1792,0,1,2,2,2,2,1,2,1,1,1
1793,1,3,3,3,3,3,3,4,3,3,3
1794,0,3,2,3,2,3,3,3,3,3,3
1795,1,4,4,4,4,4,4,4,4,4,4
1796,1,4,4,4,4,4,4,4,4,4,4
1797,1,4,4,4,4,4,4,4,4,4,4
1798,0,2,2,2,2,2,3,2,2,2,2
1799,0,2,2,1,1,1,1,1,1,1,1
1800,1,4,4,4,4,4,4,4,4,4,4
1801,1,4,4,4,3,3,3,3,3,4,3
1802,1,3,4,4,3,3,3,3,3,4,3
1803,0,1,2,1,1,1,1,1,1,1,1
1804,0,2,2,2,3,3,3,2,2,2,3
1805,0,2,2,2,2,2,2,3,3,0,2
1806,0,3,4,2,2,2,2,2,2,2,2
1807,0,2,2,1,1,2,2,1,2,1,2
1808,1,4,4,3,4,3,3,4,3,4,3
1809,1,4,4,4,4,4,4,4,4,4,4
1810,1,4,4,3,3,3,3,4,3,4,3
1811,1,3,2,3,3,3,3,3,3,3,3
1812,0,1,2,1,1,1,1,2,1,2,1
1813,0,1,1,1,1,1,1,1,1,1,1
1814,0,2,2,2,2,2,2,2,2,2,2
1815,0,2,3,2,2,2,2,2,2,2,2
1816,1,4,4,4,4,4,4,4,4,4,4
1817,0,2,2,3,2,2,2,2,2,2,3
1818,0,2,2,2,2,2,2,3,2,2,3
1819,0,3,3,3,3,3,2,3,2,2,2
1820,0,1,2,1,1,1,1,1,1,1,1
1821,0,2,2,3,2,2,2,2,3,2,2
1822,1,4,3,3,3,2,3,3,2,3,3
1823,0,1,1,1,1,1,1,1,1,1,1
1824,0,1,1,2,1,1,1,1,2,1,1
1825,1,3,3,3,3,3,3,3,3,3,3
1826,0,3,3,2,2,2,2,2,2,2,2
1827,1,1,2,3,3,2,3,2,2,2,2
1828,1,3,3,4,4,4,4,4,4,3,4
1829,1,4,4,4,4,4,3,4,4,3,4
1830,1,3,3,3,3,2,3,3,3,3,3
1831,1,3,3,4,4,4,4,4,4,4,4
1832,0,1,1,2,2,2,2,2,2,2,2
1833,1,3,3,4,4,4,3,3,3,3,4
1834,1,4,3,4,4,3,4,4,3,4,3
1835,1,4,3,4,4,4,4,4,4,4,4
1836,1,4,4,4,4,4,4,4,4,4,4
1837,0,3,3,2,2,2,2,2,2,2,2
1838,0,2,2,2,2,2,2,2,2,3,2
1839,0,2,3,2,2,2,2,2,2,2,2
1840,0,3,2,2,2,3,2,0,2,2,2
1841,1,4,4,4,4,4,4,4,4,4,4
1842,0,1,1,1,1,1,1,1,1,1,1
1843,0,2,1,1,1,1,1,1,1,1,1
1844,1,4,4,4,4,4,4,4,4,4,4
1845,1,4,3,3,3,3,3,4,3,3,3
1846,0,1,1,1,1,1,1,1,1,1,1
1847,1,4,4,4,4,4,4,4,4,4,4
1848,1,3,3,2,2,3,3,3,3,3,3
1849,0,1,2,1,2,2,1,2,2,1,1
1850,1,3,3,3,3,2,3,3,2,3,3
1851,0,1,1,1,1,1,1,1,1,1,1
1852,0,1,1,1,1,2,1,2,2,1,2
1853,1,4,4,4,4,4,4,4,4,4,4
1854,1,2,3,3,3,3,3,3,3,3,3
1855,1,4,3,4,3,4,4,3,4,3,3
1856,1,3,4,4,4,4,4,4,3,4,4
1857,0,2,2,2,2,2,2,2,2,2,2
1858,1,4,4,4,4,4,4,4,4,4,4
1859,0,2,1,2,1,2,2,2,2,2,2
1860,1,4,4,4,4,4,4,4,4,4,4
1861,1,3,3,3,3,2,2,3,3,3,3
1862,1,2,4,3,3,2,4,3,3,3,3
1863,0,1,1,1,1,1,1,1,1,1,1
1864,1,4,4,4,4,4,4,4,4,4,4
1865,1,3,3,3,4,4,4,3,4,3,4
1866,0,2,2,2,3,2,2,3,2,2,2
1867,0,2,1,3,2,3,2,2,3,3,2
1868,1,4,4,4,4,4,4,4,4,4,4
1869,1,3,3,3,4,4,4,4,4,4,4
1870,0,1,2,1,1,1,1,1,1,1,1
1871,1,2,3,4,4,2,3,4,4,4,3
1872,0,1,1,1,1,1,1,1,1,1,1
1873,0,2,2,2,2,3,2,2,2,2,2
1874,0,1,1,1,1,1,1,1,1,1,1
1875,0,2,2,2,3,2,2,2,2,2,2
1876,0,2,1,1,1,1,1,1,1,1,1
1877,1,4,4,4,4,4,4,4,4,4,4
1878,0,2,2,2,2,2,2,2,2,2,2
1879,0,1,1,1,1,1,1,1,1,1,1
1880,1,1,2,3,2,3,2,2,3,3,2
1881,1,4,4,4,4,4,4,4,4,4,4
1882,0,1,1,1,1,1,1,1,1,1,1
1883,0,1,1,1,1,1,1,1,1,1,1
1884,0,1,2,1,1,1,1,1,1,1,1
1885,0,1,1,1,1,2,1,1,1,1,1
1886,0,1,1,1,1,2,1,1,1,1,1
1887,1,4,4,4,4,3,4,4,4,4,4
1888,0,1,1,1,1,1,1,1,1,1,1
1889,1,3,3,3,3,3,3,3,3,3,3
1890,1,4,3,3,2,3,3,3,2,3,3
1891,1,3,3,3,3,4,4,4,4,4,3
1892,0,2,3,2,2,1,2,2,2,2,2
1893,1,4,4,3,4,4,4,4,4,4,4
1894,1,3,4,3,4,3,4,3,3,3,4
1895,1,2,3,3,4,4,3,4,4,3,3
1896,0,2,2,2,2,2,2,2,2,2,2
1897,1,3,3,4,4,3,4,4,3,4,4
1898,1,3,3,3,3,4,3,3,3,4,3
1899,1,3,3,3,3,2,3,3,3,3,2
1900,1,4,4,4,4,4,4,4,4,4,4
1901,1,4,4,4,4,4,4,4,4,4,4
1902,1,2,2,2,3,2,3,3,3,3,2
1903,0,3,2,2,2,2,2,2,2,2,2
1904,1,4,2,3,3,2,2,3,3,2,3
1905,0,2,2,2,2,2,2,2,2,3,2
1906,1,4,4,4,4,4,4,4,4,4,4
1907,1,4,4,4,4,4,4,4,4,4,4
1908,1,1,2,3,3,3,3,2,3,2,3
1909,0,2,2,2,2,2,2,2,2,2,2
1910,0,3,3,3,3,2,2,2,3,3,2
1911,0,1,1,1,1,1,1,1,1,1,1
1912,0,1,2,2,2,2,2,1,1,2,1
1913,1,3,4,4,4,4,4,4,4,4,4
1914,0,1,1,1,1,1,1,1,1,1,1
1915,0,2,2,2,2,2,3,3,2,2,2
1916,0,2,1,1,1,2,2,1,2,1,1
1917,0,2,1,1,1,1,1,2,2,2,2
1918,1,3,4,4,4,4,4,4,4,3,4
1919,0,3,2,2,2,2,2,2,2,2,2
1920,0,3,1,2,2,2,2,2,2,2,2
1921,0,2,1,1,1,1,1,1,1,1,1
1922,1,4,4,4,4,4,4,4,4,3,4
1923,1,2,2,2,3,3,3,3,3,2,3
1924,0,2,2,2,2,2,2,2,2,2,2
1925,1,4,4,4,4,3,4,4,4,4,4
1926,1,3,3,3,2,3,2,3,3,2,2
1927,1,2,3,3,2,3,2,2,2,2,3
1928,0,1,1,1,2,2,2,1,1,2,1
1929,1,4,3,3,3,4,4,3,3,3,3
1930,0,2,1,2,3,2,3,3,2,2,3
1931,1,4,4,4,4,4,4,4,4,4,4
1932,1,4,4,3,3,3,3,4,3,3,3
1933,0,2,2,2,2,2,2,3,2,2,3
1934,0,1,1,2,1,1,1,1,1,1,2
1935,0,3,2,2,2,2,2,2,2,2,2
1936,1,4,4,4,4,4,4,4,4,4,4
1937,0,2,2,2,2,2,2,2,2,2,2
1938,0,1,2,3,2,3,1,3,2,2,3
1939,0,3,2,2,2,2,2,2,2,3,2
1940,1,4,4,3,4,3,3,3,3,3,3
1941,1,4,4,4,4,4,4,4,4,4,4
1942,0,1,1,1,1,1,1,1,1,1,1
1943,0,2,3,3,2,2,3,3,2,3,2
1944,0,2,3,3,3,2,2,2,2,3,2
1945,0,2,2,2,2,2,2,2,2,2,2
1946,1,2,4,3,3,3,3,3,3,3,3
1947,1,4,4,4,4,4,4,4,4,4,4
1948,1,2,2,3,3,3,2,3,3,3,2
1949,1,4,3,4,4,4,3,4,4,4,4
1950,1,3,2,3,3,3,3,3,2,2,3
1951,0,2,2,2,2,3,2,2,2,2,2
1952,0,1,1,1,1,1,1,1,1,1,1
1953,1,3,3,4,4,4,4,4,4,4,4
1954,1,4,4,4,4,4,4,4,4,4,4
1955,0,3,3,2,2,3,3,3,3,3,3
1956,1,4,4,4,4,4,4,4,4,4,4
1957,0,3,2,2,2,3,1,2,2,2,2
1958,0,1,1,1,1,1,1,1,1,1,1
1959,0,2,2,3,2,2,2,2,2,3,2
1960,0,1,1,1,1,1,1,1,1,1,1
1961,0,1,1,1,1,1,1,1,1,1,1
1962,0,2,2,1,2,2,2,2,2,2,2
1963,0,2,2,2,2,3,2,2,2,2,2
1964,1,4,4,3,4,4,3,3,4,3,4
1965,0,1,0,1,1,1,1,1,1,1,1
1966,0,4,3,2,3,2,3,2,2,2,2
1967,1,4,4,4,4,4,4,4,4,4,4
1968,0,3,2,2,2,2,1,2,2,2,2
1969,1,4,3,2,3,3,3,3,2,3,2
1970,1,3,3,3,3,2,2,3,3,3,2
1971,0,1,1,1,1,1,1,1,1,1,1
1972,1,3,3,3,3,3,3,2,3,3,3
1973,0,2,2,2,2,2,2,2,2,2,2
1974,1,3,3,4,4,4,4,4,4,3,4
1975,1,2,3,4,4,4,4,4,4,4,4
1976,1,3,4,4,4,4,3,4,4,3,4
1977,1,3,3,4,4,3,3,4,3,4,3
1978,0,1,2,1,1,1,1,1,1,1,1
1979,1,3,3,4,3,4,4,3,4,3,4
1980,1,4,4,4,4,4,4,4,4,4,4
1981,0,3,2,2,2,3,2,2,2,2,2
1982,0,1,1,1,1,1,1,1,1,1,1
1983,0,2,2,2,2,3,3,2,2,3,2
1984,1,3,2,3,2,3,2,2,3,2,2
1985,1,3,3,3,3,3,3,3,3,3,3
1986,1,4,4,4,4,4,4,4,4,4,4
1987,0,1,2,1,1,2,2,2,2,2,2
1988,1,4,3,3,3,3,3,2,3,3,3
1989,1,2,2,3,3,3,3,3,3,3,3
1990,1,4,4,4,4,4,4,4,4,4,4
1991,1,4,3,3,4,3,4,4,4,3,3
1992,0,1,1,1,1,1,1,1,1,1,1
1993,1,4,4,4,4,4,4,4,4,4,4
1994,0,1,1,1,1,1,1,1,1,1,1
1995,1,3,3,2,2,3,2,3,3,2,2
1996,1,4,4,4,4,3,4,4,3,4,4
1997,1,4,4,4,4,3,4,3,3,3,3
1998,0,2,2,2,2,2,3,2,2,2,2
1999,0,1,1,1,1,1,1,1,1,1,1
2000,1,3,3,4,4,3,3,4,4,3,3
2001,1,4,4,4,4,4,4,4,4,4,4
2002,1,4,4,4,4,4,4,4,4,4,4
2003,1,4,4,4,4,4,4,4,4,4,4
2004,0,3,3,2,2,3,2,2,2,2,2
2005,1,3,3,4,4,3,3,3,3,3,4
2006,0,2,2,2,2,1,1,2,1,1,1
2007,0,1,1,1,1,1,1,1,1,1,1
2008,0,2,1,2,2,2,1,2,2,1,2
2009,0,1,1,1,1,1,1,1,1,1,1
2010,0,4,3,2,2,2,3,2,2,2,2
2011,1,4,4,4,3,4,4,4,4,4,4
2012,1,4,3,2,3,2,3,3,3,3,2
2013,0,2,1,2,1,2,1,2,2,1,1
2014,0,2,2,2,2,2,2,2,2,2,2
2015,1,4,4,4,4,4,4,4,4,4,4
2016,1,3,4,4,3,3,3,4,3,3,4
2017,1,4,3,3,3,3,3,3,3,3,3
2018,0,1,1,1,1,1,1,1,1,1,1
2019,1,3,4,4,4,4,4,4,4,4,4
2020,1,4,4,4,4,4,4,4,4,4,4
2021,0,2,2,2,2,3,2,2,2,2,2
2022,0,1,1,1,1,1,1,1,1,1,1
2023,1,4,3,3,3,3,3,3,3,3,3
2024,0,1,1,2,1,2,2,2,1,1,2
2025,1,2,1,2,2,2,2,3,2,3,2
2026,0,2,3,2,2,3,2,2,2,2,2
2027,1,3,3,4,4,4,4,4,4,4,4
2028,1,3,3,3,3,3,3,3,3,3,3
2029,0,2,2,2,2,2,2,1,2,2,2
2030,1,4,4,4,4,4,4,4,4,4,4
2031,1,4,4,4,4,4,4,4,4,4,4
2032,0,2,2,2,2,2,2,2,2,2,2
2033,1,4,4,4,4,4,4,4,4,4,4
2034,1,4,2,3,3,3,3,3,3,3,4
2035,1,4,3,2,3,2,3,3,3,3,2
2036,0,1,1,1,1,1,1,1,1,1,1
2037,0,2,2,1,1,1,1,2,1,1,1
2038,0,1,1,1,1,1,1,1,1,1,1
2039,0,1,1,2,2,2,1,2,1,2,1
2040,0,1,1,1,1,1,1,1,1,1,1
2041,1,4,4,4,4,4,4,4,4,4,4
2042,1,3,3,3,3,3,3,4,3,3,3
2043,0,2,2,3,3,2,3,3,2,3,2
2044,1,4,4,4,4,4,4,4,4,4,4
2045,1,4,4,4,4,4,4,4,4,4,4
2046,0,1,1,2,1,1,1,1,1,1,1
2047,1,3,3,3,2,2,2,3,2,3,2
2048,0,2,3,2,2,2,2,2,2,2,3
2049,1,3,3,4,4,4,4,4,4,4,4
2050,1,4,4,3,4,3,3,3,3,3,3
2051,0,3,2,2,3,2,2,2,2,2,2
2052,0,1,2,2,2,2,1,1,2,2,2
2053,0,2,3,2,2,1,2,2,2,3,2
2054,0,1,1,1,1,1,1,1,1,1,1
2055,0,2,1,2,2,2,2,2,2,1,2
2056,1,2,2,3,3,4,3,3,3,3,3
2057,1,3,3,3,3,2,3,3,3,3,3
2058,1,3,3,3,3,4,3,3,3,3,3
2059,0,3,2,2,2,3,2,3,2,3,2
2060,1,4,4,3,3,3,4,3,3,3,3
2061,0,2,2,2,1,2,2,2,1,2,2
2062,1,4,2,3,3,2,3,3,3,3,2
2063,1,4,4,3,3,3,4,3,4,3,4
2064,0,1,1,1,1,1,1,1,1,1,1
2065,1,4,4,4,4,4,4,4,4,4,4
2066,1,2,2,3,3,3,3,3,3,3,3
2067,1,3,3,3,3,3,3,4,4,3,4
2068,0,1,1,1,1,1,1,1,1,1,1
2069,1,3,4,4,4,4,4,4,4,4,4
2070,0,2,2,2,2,1,1,1,1,2,2
2071,0,1,1,1,1,1,1,1,1,1,1
2072,0,1,1,1,1,1,1,1,1,1,1
2073,0,1,1,1,1,1,1,1,1,1,1
2074,1,2,1,3,3,3,2,3,3,3,3
2075,0,1,1,1,1,1,1,1,2,1,1
2076,0,2,2,2,2,3,2,2,2,2,2
2077,0,1,2,2,2,2,2,2,2,2,2
2078,1,3,4,4,4,4,4,4,4,4,4
2079,1,3,4,3,3,4,4,3,4,3,4
2080,1,3,3,3,3,3,2,3,3,3,3
2081,1,3,4,3,3,3,3,3,4,3,3
2082,1,4,4,4,4,4,4,4,4,4,4
2083,0,1,1,1,1,1,1,1,1,2,2
2084,0,2,1,2,2,1,2,2,2,2,2
2085,1,2,3,2,3,2,3,2,3,2,3
2086,1,4,4,3,3,4,3,3,3,3,4
2087,1,4,3,4,4,4,4,4,4,4,4
2088,0,2,2,2,2,2,2,2,2,2,2
2089,0,1,1,1,1,1,1,1,1,1,1
2090,0,2,2,2,2,2,2,2,2,2,2
2091,1,4,4,3,3,4,4,4,4,4,4
2092,0,2,2,2,2,3,2,2,2,2,2
2093,1,4,4,4,4,4,4,4,4,4,4
2094,0,1,1,1,1,1,1,1,1,1,1
2095,0,1,1,1,1,1,1,1,1,1,1
2096,1,4,4,4,4,4,4,4,4,4,4
2097,1,3,4,4,4,4,4,4,4,4,4
2098,0,2,2,2,2,3,2,2,3,2,2
2099,1,3,3,3,4,3,3,4,4,4,3
2100,0,1,1,1,1,1,1,1,1,1,1
2101,1,4,4,4,4,4,4,4,4,4,4
2102,1,3,4,4,4,4,4,4,4,4,4
2103,1,4,4,4,4,4,4,4,4,4,4
2104,1,3,3,3,3,3,2,2,2,3,3
2105,1,3,2,2,2,3,3,2,3,2,3
2106,0,1,1,1,1,1,1,1,1,1,1
2107,1,3,2,3,3,3,3,3,4,4,3
2108,0,2,2,2,2,2,2,2,2,2,2
2109,1,2,4,2,3,3,3,2,2,2,3
2110,0,1,2,2,2,2,2,2,3,2,2
2111,0,2,1,1,1,2,1,1,2,1,1
2112,1,3,4,4,4,4,4,4,4,4,4
2113,0,1,2,2,3,2,1,2,1,2,2
2114,1,2,4,3,3,3,3,4,3,4,3
2115,1,4,4,4,4,4,3,4,4,4,4
2116,0,1,1,2,2,1,1,1,1,1,1
2117,1,3,3,3,3,2,3,3,3,3,3
2118,1,3,4,4,4,4,4,4,4,4,4
2119,0,2,1,2,2,2,2,2,2,1,2
2120,1,4,4,4,4,4,4,4,4,4,4
2121,1,4,3,3,3,3,3,3,3,3,3
2122,1,3,3,3,3,3,4,3,3,3,3
2123,1,4,4,4,4,4,4,4,4,4,4
2124,1,3,3,3,3,2,3,3,3,3,2
2125,0,1,1,1,1,1,1,1,1,1,1
2126,0,1,1,1,1,1,1,1,1,1,1
2127,1,4,4,4,4,4,4,4,4,4,4
2128,1,4,3,3,3,3,3,3,3,3,3
2129,0,2,2,2,1,2,2,2,2,2,2
2130,1,4,4,4,4,4,4,4,4,4,4
2131,1,2,3,3,3,3,3,3,3,3,3
2132,0,3,2,2,3,2,2,2,2,2,2
2133,0,2,3,2,3,2,3,3,2,3,2
2134,0,1,2,1,1,1,1,1,1,2,1
2135,0,2,2,2,3,2,2,3,2,2,2
2136,0,1,1,1,1,1,1,1,1,1,1
2137,0,2,1,1,2,2,1,1,1,1,2
2138,0,2,2,1,2,1,1,2,1,1,1
2139,1,4,3,4,4,4,4,4,4,4,4
2140,0,2,2,2,2,1,2,2,2,2,2
2141,1,4,4,4,4,4,4,4,4,4,4
2142,1,4,4,4,4,4,4,4,4,4,4
2143,1,3,3,3,3,3,4,3,3,3,3
2144,0,2,3,3,3,2,2,3,3,3,2
2145,1,4,4,4,4,4,4,4,4,4,4
2146,1,3,4,4,3,4,4,4,4,4,4
2147,1,4,4,4,4,4,4,4,4,4,4
2148,1,4,3,4,4,4,3,4,4,4,4
2149,0,2,1,1,1,1,1,1,1,1,1
2150,1,3,4,4,4,4,4,4,0,4,4
2151,1,3,4,4,4,3,4,4,4,4,4
2152,1,2,3,4,4,4,4,4,4,4,4
2153,0,1,1,1,1,1,1,2,2,1,2
2154,0,1,1,1,1,1,1,1,1,1,1
2155,1,3,3,3,3,3,2,3,3,3,3
2156,0,1,1,1,1,1,1,1,1,1,1
2157,0,1,1,1,1,1,1,2,1,1,1
2158,1,4,4,3,4,4,4,4,4,4,4
2159,0,2,2,2,1,1,2,2,2,1,2
2160,0,3,3,2,3,2,2,2,2,2,2
2161,1,4,4,4,3,4,3,3,4,4,4
2162,0,2,2,1,2,2,1,2,1,2,2
2163,1,2,1,3,2,3,2,2,3,2,2
2164,0,2,1,1,1,1,1,1,1,1,1
2165,0,1,1,1,1,1,1,1,1,1,1
2166,1,4,4,4,4,4,4,4,4,4,4
2167,0,1,1,1,1,1,1,1,1,1,1
2168,1,3,3,3,3,2,3,3,3,3,3
2169,1,4,4,4,4,4,4,4,4,4,4
2170,0,1,1,1,1,2,2,1,1,1,2
2171,0,2,3,2,2,2,2,2,2,2,2
2172,0,2,2,3,2,2,2,2,2,2,3
2173,0,3,3,2,2,2,2,2,2,2,2
2174,1,2,3,3,3,3,3,3,3,3,2
2175,0,1,2,1,2,2,2,2,2,2,2
2176,0,1,1,1,1,1,1,1,1,1,1
2177,0,2,2,2,2,2,3,3,2,3,3
2178,1,4,4,4,4,4,4,4,4,4,4
2179,1,2,2,2,2,2,2,2,3,2,2
2180,1,3,3,2,3,2,3,3,3,2,2
2181,0,1,2,2,2,3,3,3,3,2,2
2182,0,1,1,1,2,2,1,2,1,1,1
2183,1,4,4,3,3,4,3,3,3,3,4
2184,0,2,1,2,2,1,2,2,1,2,2
2185,1,4,4,4,4,4,4,4,4,4,4
2186,1,2,2,3,3,3,3,3,3,3,2
2187,1,3,3,4,3,3,3,3,3,3,4
2188,0,2,2,2,2,2,2,2,2,2,2
2189,1,3,3,2,3,3,3,3,3,3,3
2190,1,2,2,3,3,3,3,3,3,3,2
2191,1,4,4,4,4,4,4,4,4,4,4
2192,1,3,4,3,4,4,3,4,3,3,3
2193,1,3,4,4,4,4,4,3,4,4,4
2194,1,3,3,3,4,4,4,3,3,4,3
2195,0,2,3,2,2,2,2,2,2,2,2
2196,0,1,1,1,1,1,1,1,1,1,1
2197,1,3,3,4,3,4,4,3,4,3,4
2198,0,1,1,1,2,1,1,2,2,2,2
2199,0,3,2,2,2,2,2,2,2,2,2
2200,0,1,1,2,2,2,1,2,1,2,2
2201,0,2,1,2,2,2,2,2,2,2,2
2202,0,1,1,1,1,1,1,1,1,1,1
2203,0,1,1,1,1,1,1,1,1,1,1
2204,0,2,2,2,2,3,2,2,2,3,2
2205,0,1,1,1,1,1,1,1,1,1,1
2206,0,2,3,2,3,3,3,3,3,2,4
2207,0,3,3,2,2,2,3,2,3,2,3
2208,1,4,4,4,4,4,4,4,4,4,4
2209,1,3,3,4,4,4,4,4,4,4,4
2210,1,4,4,4,4,4,4,4,4,4,4
2211,0,3,3,2,3,2,3,2,2,3,2
2212,1,4,4,4,4,4,4,4,4,4,4
2213,0,1,1,1,1,1,1,1,1,1,1
2214,0,2,2,3,3,3,3,3,2,2,2
2215,0,1,1,1,1,1,1,1,1,1,1
2216,1,4,3,4,4,4,4,4,4,4,4
2217,0,1,1,2,2,2,2,2,2,2,2
2218,0,1,1,2,1,1,1,2,2,1,1
2219,1,3,4,4,4,3,4,4,4,4,3
2220,0,2,2,2,1,2,2,2,2,2,2
2221,1,3,4,3,3,4,4,4,4,3,4
2222,1,4,4,4,4,4,4,4,4,4,4
2223,1,3,3,3,3,3,3,3,3,3,2
2224,1,4,4,4,4,4,4,4,4,4,4
2225,0,1,1,1,1,1,1,1,1,1,1
2226,1,4,4,4,4,4,4,4,4,4,4
2227,1,2,3,3,4,3,4,3,3,3,3
2228,1,4,3,3,4,4,3,3,4,4,4
2229,1,4,4,3,3,4,3,3,3,3,4
2230,1,4,4,3,3,4,4,4,4,4,3
2231,1,3,3,3,3,3,3,3,3,3,3
2232,0,3,2,2,2,2,2,2,2,3,2
2233,1,4,4,4,4,4,4,4,4,4,4
2234,0,3,3,2,2,3,3,2,2,3,2
2235,1,4,4,4,4,4,4,4,4,4,4
2236,0,1,1,1,1,1,1,1,1,1,1
2237,0,1,2,2,2,1,2,2,1,1,2
2238,1,4,4,4,4,4,4,4,4,4,4
2239,1,4,4,4,4,4,4,4,4,4,4
2240,1,3,4,4,4,4,4,4,4,4,4
2241,0,2,2,2,2,2,2,2,2,2,2
2242,0,2,1,2,2,2,1,1,2,2,2
2243,0,2,2,2,2,2,2,2,3,2,2
2244,0,1,1,1,1,1,1,1,1,1,1
2245,1,3,3,3,3,2,3,3,3,3,3
2246,0,3,3,3,2,3,2,2,2,2,3
2247,1,4,4,4,4,4,4,4,4,4,4
2248,0,1,1,1,1,1,1,1,1,1,1
2249,0,3,3,2,3,2,3,2,3,2,2
2250,1,2,4,3,3,2,3,3,3,3,3
2251,1,3,4,3,3,3,3,3,4,3,3
2252,0,2,2,2,2,2,2,2,1,1,2
2253,1,4,4,4,4,4,4,4,4,4,4
2254,0,2,1,1,2,2,2,2,2,2,1
2255,0,1,3,1,1,2,1,1,1,1,2
2256,0,2,2,1,1,1,1,1,1,1,1
2257,0,3,2,3,3,3,3,2,3,2,3
2258,0,1,1,1,1,1,1,1,1,1,1
2259,1,3,3,4,4,4,3,3,3,3,4
2260,1,4,4,4,4,4,4,4,4,4,4
2261,0,1,2,2,2,1,1,1,1,2,1
